ENTRYID	form	gloss	CONCEPTICON_GLOSS	CONCEPTICON_ID	gfn	language	source	srcid	note
206734	a³³ ɣaŋ¹¹	soul / spirit			1431	Puroik	ZMYYC		
221014	a³³ ɣək³³	deep			1431	Puroik	ZMYYC		
193627	a³³ ɣəȵ³³	sinew			1431	Puroik	ZMYYC		
224278	a³³ ɕit³³	raw			1431	Puroik	ZMYYC		
204133	a³³ ɕo³³ ka³³ ɕak¹¹	garbage			1431	Puroik	ZMYYC		
181744	a³³ ɹaŋ³³	hole			1431	Puroik	ZMYYC		
225400	a³³ ʑi³³	hot (spicy)			1431	Puroik	ZMYYC		
188068	a³³ ʑuat³³	centipede			1431	Puroik	ZMYYC		
223309	a³³ ʑua¹¹	fat (of people)			1431	Puroik	ZMYYC		
223360	a³³ ʑua¹¹	fat (meat)			1431	Puroik	ZMYYC		
221575	a³³ ʑuət⁵³	wide			1431	Puroik	ZMYYC		
223003	a³³ ʑuɛ³³	multicolored			1431	Puroik	ZMYYC		
193831	a³³ θui³³	intestines			1431	Puroik	ZMYYC		
199900	aŋ³³ biȵ³³	rice (uncooked)			1431	Puroik	ZMYYC		
183784	aŋ³³ bo³³	month			1431	Puroik	ZMYYC		
184804	aŋ³³ po³³ ɕiȶ³³	day, first of month			1431	Puroik	ZMYYC		
180418	aŋ³³ pɹu⁵³	rain			1431	Puroik	ZMYYC		
202246	aŋ³³ tsər³³	mortar			1431	Puroik	ZMYYC		
194137	aŋ³³ tɕi⁵³	sweat			1431	Puroik	ZMYYC		
231163	ba³³	NEG			1431	Puroik	ZMYYC		
231214	ba³³	don't			1431	Puroik	ZMYYC		
224737	ba³³ gɹa¹¹	cheap			1431	Puroik	ZMYYC		
225859	ba³³ kat³³ muȵ³³	tired			1431	Puroik	ZMYYC		
224839	ba³³ kaȶ³³ niaŋ¹¹	difficult			1431	Puroik	ZMYYC		
224890	ba³³ kɔ¹¹	loose / lax			1431	Puroik	ZMYYC		
226165	ba³³ kə³³ ɣua⁵³	stupid			1431	Puroik	ZMYYC		
224584	ba³³ lue⁵³	TRUE			1431	Puroik	ZMYYC		
224431	ba³³ tua⁵³	blunt			1431	Puroik	ZMYYC		
200818	ba⁵³	ax			1431	Puroik	ZMYYC		
190057	ba⁵³ pih⁵³	sugarcane			1431	Puroik	ZMYYC		
203419	biek³³	comb			1431	Puroik	ZMYYC		
218923	biu³³	rotate / spin			1431	Puroik	ZMYYC		
194749	bi³³	person			1431	Puroik	ZMYYC		
207040	bi³³	close (eye)			1431	Puroik	ZMYYC		
206173	bi³³ a³³ həʴ⁵³	strength			1431	Puroik	ZMYYC		
201685	bok³³ tsar³³	bullet			1431	Puroik	ZMYYC		
187864	bua³³ pit³³	butterfly			1431	Puroik	ZMYYC		
230857	bua¹¹	very			1431	Puroik	ZMYYC		
188374	bua¹¹ pɹeʴȵ³³	fly			1431	Puroik	ZMYYC		
220249	buaȶ³³	bloom			1431	Puroik	ZMYYC		
185467	bue³³	past, in the			1431	Puroik	ZMYYC		
183376	bue³³ ci⁵³	year, last			1431	Puroik	ZMYYC		
183478	bue³³ dɯ³³	year before last			1431	Puroik	ZMYYC		
217546	buɛ⁵³; ba³³ wɛ⁵³	NEG+have			1431	Puroik	ZMYYC		
204082	bæ³³ ɣək³³	ashes			1431	Puroik	ZMYYC		
198115	bæ³³ ɣək³³ bə⁵³	fireplace			1431	Puroik	ZMYYC		
207091	bə³³ laŋ³³	open (eye)			1431	Puroik	ZMYYC		
195412	bə³³ lɔk⁵³	mute			1431	Puroik	ZMYYC		
205816	bə³³ lək³³	flute			1431	Puroik	ZMYYC		
228766	bɯ³³	drop			1431	Puroik	ZMYYC		
209743	bɹaŋ³³	wake up			1431	Puroik	ZMYYC		
213415	bɹɛʴ³³	braid			1431	Puroik	ZMYYC		
194290	ca³³ chəʴt³³	saliva / spittle			1431	Puroik	ZMYYC		
231010	ce⁵³	also			1431	Puroik	ZMYYC		
218719	cha³³	crack			1431	Puroik	ZMYYC		
219280	chuȶ³³	drip			1431	Puroik	ZMYYC		
213313	chəʴi⁵³	patch			1431	Puroik	ZMYYC		
213109	chɯ³³	wash (clothes)			1431	Puroik	ZMYYC		
216628	ciak⁵³	weep			1431	Puroik	ZMYYC		
212854	cia³³	scoop			1431	Puroik	ZMYYC		
214231	ciaŋ³³	press			1431	Puroik	ZMYYC		
209080	cua³³ laȶ³³	step / pass over (ditch)			1431	Puroik	ZMYYC		
213364	cɯ³³	comb			1431	Puroik	ZMYYC		
210916	cɯ⁵³	pull (out)			1431	Puroik	ZMYYC		
181948	da³³ gua³³	iron			1431	Puroik	ZMYYC		
183886	da³³ tə³³ aŋ³³ bo³³	January			1431	Puroik	ZMYYC		
216883	daȶ³³	understand			1431	Puroik	ZMYYC		
216067	daȶ³³ ɣɛ⁵³	encounter / meet			1431	Puroik	ZMYYC		
217750	da⁵³ duȶ¹¹	arrive			1431	Puroik	ZMYYC		
213568	duaȶ³³	open (door)			1431	Puroik	ZMYYC		
213619	duaȶ³³	open (lid)			1431	Puroik	ZMYYC		
218872	due³³	roll (e.g. rock)			1431	Puroik	ZMYYC		
231061	dut³³	again			1431	Puroik	ZMYYC		
219484	du³³	birth, give			1431	Puroik	ZMYYC		
214486	duȶ³³	take back / put away			1431	Puroik	ZMYYC		
190516	dza³³ lək³³	vegetable			1431	Puroik	ZMYYC		
218158	dza⁵³	exist / be present			1431	Puroik	ZMYYC		
196738	dzi¹¹ muɛ³³	aunt (wife of maternal uncle)			1431	Puroik	ZMYYC		
212395	dzɔk³³	mince (meat) with knife			1431	Puroik	ZMYYC		
213262	dɔ³³	dye			1431	Puroik	ZMYYC		
191077	də³³ wa³³	tobacco			1431	Puroik	ZMYYC		
190669	dʑa³³ kok³³	onion (green)			1431	Puroik	ZMYYC		
189955	dʑa⁵³	potato			1431	Puroik	ZMYYC		
183682	dʑe³³ dɯ⁵³	autumn			1431	Puroik	ZMYYC		
196075	dʑɛ³³ mi³³ bi³³	Chinese			1431	Puroik	ZMYYC		
212956	eʴ³³	put on / wear			1431	Puroik	ZMYYC		
217138	fa⁵³	angry			1431	Puroik	ZMYYC		
207754	fok³³	blow with mouth			1431	Puroik	ZMYYC		
210763	fə⁵³	skin / flay			1431	Puroik	ZMYYC		
213721	fɛʴ³³	hang (object)			1431	Puroik	ZMYYC		
208825	gak¹¹	kick			1431	Puroik	ZMYYC		
212191	gak¹¹	dry (clothes) near fire			1431	Puroik	ZMYYC		
212242	gak¹¹	warm (oneself) near fire			1431	Puroik	ZMYYC		
192862	geȶ³³ jik³³	fist			1431	Puroik	ZMYYC		
192964	geȶ³³ kə³³ ȵiŋ³³	elbow			1431	Puroik	ZMYYC		
193015	geȶ³³ pioŋ³³	finger			1431	Puroik	ZMYYC		
199135	geȶ³³ tɕi³³	ring			1431	Puroik	ZMYYC		
193066	geȶ³³ ɕit³³	fingernail			1431	Puroik	ZMYYC		
217393	ge⁵³; we³³	be / copula			1431	Puroik	ZMYYC		
215047	go³³ kə³³ luɛ³³	surround			1431	Puroik	ZMYYC		
228970	gua⁵³	handspan			1431	Puroik	ZMYYC		
219229	gue³³	leak			1431	Puroik	ZMYYC		
205867	gæ³³ gɔŋ³³	mouth organ			1431	Puroik	ZMYYC		
216781	gɔŋ³³ dʑak³³	believe			1431	Puroik	ZMYYC		
189904	gə³³ ria³³	sweet potato			1431	Puroik	ZMYYC		
228817	gəŋ³³	classifier for clothes			1431	Puroik	ZMYYC		
219025	gəʴt³³	break (v.i. of rope, etc.)			1431	Puroik	ZMYYC		
208927	gɑ⁵³	tread			1431	Puroik	ZMYYC		
181336	gɹaŋ³³ a³³ lɛ⁵³	cliff			1431	Puroik	ZMYYC		
183325	ha³³ dɯ³³	year, this			1431	Puroik	ZMYYC		
202501	ha³³ jaŋ³³	pot / wok			1431	Puroik	ZMYYC		
186895	ha³³ ku³³	chicken			1431	Puroik	ZMYYC		
186997	ha³³ ku³³ mua¹¹	hen			1431	Puroik	ZMYYC		
186946	ha³³ ku³³ pu¹¹	rooster			1431	Puroik	ZMYYC		
187609	ha³³ mien³³	bat			1431	Puroik	ZMYYC		
227950	ha³³ tsak³³	thousand			1431	Puroik	ZMYYC		
186385	ha³³ tɕiŋ³³	bear			1431	Puroik	ZMYYC		
222595	haŋ³³	sunny			1431	Puroik	ZMYYC		
191383	heʴn³³ a³³ ɣəȵ³³	stem / stalk			1431	Puroik	ZMYYC		
198319	heʴn³³ tak¹¹	board / plank			1431	Puroik	ZMYYC		
220402	hiak³³	rot / spoil			1431	Puroik	ZMYYC		
216934	hiaŋ⁵³ daȶ³³	guess			1431	Puroik	ZMYYC		
217444	hi³³ bua⁵³	NEG+copula			1431	Puroik	ZMYYC		
216220	hiə⁵³ ɣɛ⁵³	hit / beat			1431	Puroik	ZMYYC		
230449	hi⁵³ ɣue⁵³	how many / much			1431	Puroik	ZMYYC		
207907	hui³³	cry out / yell			1431	Puroik	ZMYYC		
213007	huȵ³³	take off (clothing)			1431	Puroik	ZMYYC		
219076	həŋ⁵³	break			1431	Puroik	ZMYYC		
190210	hɹak³³	ramie			1431	Puroik	ZMYYC		
201481	hɹak³³ muȵ³³	thread			1431	Puroik	ZMYYC		
214741	hɹaʴ⁵³	win			1431	Puroik	ZMYYC		
220657	hɹaʴ⁵³	win / triumph			1431	Puroik	ZMYYC		
212446	i⁵³	cut open (fish)			1431	Puroik	ZMYYC		
210661	i⁵³; tsei⁵³	cut			1431	Puroik	ZMYYC		
225757	i⁵³ tɕɛt³³	hungry			1431	Puroik	ZMYYC		
215251	jak³³	answer			1431	Puroik	ZMYYC		
190822	jaŋ³³ dɯk³³	pepper, hot / chili			1431	Puroik	ZMYYC		
211681	ja⁵³	teach			1431	Puroik	ZMYYC		
215608	ja⁵³	tell			1431	Puroik	ZMYYC		
212752	jiak⁵³	winnow			1431	Puroik	ZMYYC		
211018	jik³³	feed			1431	Puroik	ZMYYC		
198982	jiu³³ kə³³ ɣuȵ⁵³	earring			1431	Puroik	ZMYYC		
184039	ji³³ lu³³ aŋ³³ bo³³	April			1431	Puroik	ZMYYC		
190261	jə⁵³	beans			1431	Puroik	ZMYYC		
217342	kat³³ riu⁵³	know (a language) / can / be abl			1431	Puroik	ZMYYC		
204337	ka¹¹ tut³³	bridge			1431	Puroik	ZMYYC		
209794	kaȶ³³	do			1431	Puroik	ZMYYC		
209845	kaȶ³³	work / labor			1431	Puroik	ZMYYC		
211987	kaȶ³³; dɔ³³	cook / boil (rice)			1431	Puroik	ZMYYC		
215659	kaȶ³³ ɣə⁵³	help			1431	Puroik	ZMYYC		
193372	ko³³ tɕiŋ³³	buttocks			1431	Puroik	ZMYYC		
198727	ko³³ ɣuoŋ⁵³	enclosure			1431	Puroik	ZMYYC		
217903	ko⁵³	ascend			1431	Puroik	ZMYYC		
209488	kuoŋ³³	crawl			1431	Puroik	ZMYYC		
218056	kuȶ³³ lək³³	enter			1431	Puroik	ZMYYC		
207499	kək³³	gnaw			1431	Puroik	ZMYYC		
218464	kək³³ tsəŋ⁵³	flash (of lightning)			1431	Puroik	ZMYYC		
192199	kək³³ vəʴi³³	tear			1431	Puroik	ZMYYC		
189802	kə³³ bat³³	sorghum			1431	Puroik	ZMYYC		
198472	kə³³ buaŋ³³	village			1431	Puroik	ZMYYC		
190567	kə³³ jiŋ⁵³	cabbage (Chinese)			1431	Puroik	ZMYYC		
217240	kə³³ jua⁵³	fear			1431	Puroik	ZMYYC		
230347	kə³³ la⁵³	which			1431	Puroik	ZMYYC		
219331	kə³³ lɔk⁵³	boil			1431	Puroik	ZMYYC		
202603	kə³³ lək³³	barrel / pail / bucket			1431	Puroik	ZMYYC		
192046	kə³³ maŋ³³	face			1431	Puroik	ZMYYC		
187813	kə³³ mot³³	honeybee			1431	Puroik	ZMYYC		
206581	kə³³ məŋ⁵³	god / deity			1431	Puroik	ZMYYC		
182407	kə³³ ri³³ puaŋ³³ ha⁵³	east			1431	Puroik	ZMYYC		
182458	kə³³ ri³³ tɕyȶ³³ lək³³ ha⁵³	west			1431	Puroik	ZMYYC		
193168	kə³³ tse⁵³	back (of body)			1431	Puroik	ZMYYC		
193321	kə³³ tse⁵³	waist			1431	Puroik	ZMYYC		
190771	kə³³ tsu¹¹	ginger			1431	Puroik	ZMYYC		
192556	kə³³ tuȶ³³ muȵ³³	beard			1431	Puroik	ZMYYC		
209539	kə³³ tər³³	lean			1431	Puroik	ZMYYC		
188527	kə³³ vat⁵³	leech (mountain)			1431	Puroik	ZMYYC		
191893	kə³³ vua³³ ba¹¹	forehead			1431	Puroik	ZMYYC		
202807	kə³³ vɯ³³	bowl			1431	Puroik	ZMYYC		
203266	kə³³ ɣɔk³³ tso⁵³	ladder			1431	Puroik	ZMYYC		
191995	kə³³ ʑak³³ bɹəʴ⁵³	plait			1431	Puroik	ZMYYC		
192097	kə³³ ʑɯ³³	eyebrow			1431	Puroik	ZMYYC		
198931	kə¹¹ ʑɯ¹¹	hat (bamboo)			1431	Puroik	ZMYYC		
199747	kə⁵³ kəŋ³³	pillow			1431	Puroik	ZMYYC		
186436	kə r³³tə³³	leopard			1431	Puroik	ZMYYC		
230908	laȵ³³	most (superlative degree)			1431	Puroik	ZMYYC		
217801	laȶ¹¹	cross (river)			1431	Puroik	ZMYYC		
201787	lei⁵³	bow (weapon)			1431	Puroik	ZMYYC		
212344	lit³³	cut (vegetable)			1431	Puroik	ZMYYC		
184753	li³³ rioŋ¹¹	day after tomorrow			1431	Puroik	ZMYYC		
225808	lok³³ vəʴt³³	thirsty			1431	Puroik	ZMYYC		
226318	lok³³ ɕit⁵³	glad			1431	Puroik	ZMYYC		
201022	lo³³ dap¹¹	hoe			1431	Puroik	ZMYYC		
221830	lo³³ tə¹¹ bua⁵³	little / few			1431	Puroik	ZMYYC		
215455	lue³³	exchange			1431	Puroik	ZMYYC		
207805	luȶ⁵³	say / speak			1431	Puroik	ZMYYC		
211477	lu⁵³	sell			1431	Puroik	ZMYYC		
219994	læ³³	crow			1431	Puroik	ZMYYC		
199492	læ³³ θaŋ¹¹	shoe			1431	Puroik	ZMYYC		
184294	lə³³ bɯ³³ aŋ³³ bo³³	September			1431	Puroik	ZMYYC		
181846	lə³³ muȵ³³	silver			1431	Puroik	ZMYYC		
208162	lɯe⁵³	twist together			1431	Puroik	ZMYYC		
183937	lɯk³³ kɯŋ³³ aŋ³³ bo³³	February			1431	Puroik	ZMYYC		
183988	lɯk³³ tsər³³ aŋ³³ bo³³	March			1431	Puroik	ZMYYC		
222646	lɯ³³	cloudy			1431	Puroik	ZMYYC		
196228	maȶ⁵³	grandmother			1431	Puroik	ZMYYC		
201838	me³³ tak³³	arrow			1431	Puroik	ZMYYC		
216985	mi³³ lua³³	remember			1431	Puroik	ZMYYC		
224329	miȵ³³	cooked			1431	Puroik	ZMYYC		
228460	mua¹¹	classifier for trees			1431	Puroik	ZMYYC		
195157	mua⁵³ bi³³	enemy			1431	Puroik	ZMYYC		
217291	mun³³	dare			1431	Puroik	ZMYYC		
225706	mɔŋ³³	full / satiated			1431	Puroik	ZMYYC		
218515	mək³³	thunder			1431	Puroik	ZMYYC		
200461	mək³³ kua³³	soup			1431	Puroik	ZMYYC		
201583	mə³³ bok³³	gun			1431	Puroik	ZMYYC		
190414	mə³³ buoŋ³³ a³³ kək³³	cucumber			1431	Puroik	ZMYYC		
205408	mə³³ bəʴ³³	song			1431	Puroik	ZMYYC		
205459	mə³³ bəʴ³³	folksong			1431	Puroik	ZMYYC		
206632	mə³³ fo³³	mark			1431	Puroik	ZMYYC		
191587	mə³³ kək³³	stone / pit			1431	Puroik	ZMYYC		
200002	mə³³ luat³³	rice (cooked)			1431	Puroik	ZMYYC		
216526	mə³³ lue⁵³	cheat / swindle			1431	Puroik	ZMYYC		
224635	mə³³ lue⁵³	FALSE			1431	Puroik	ZMYYC		
206071	mə³³ luȶ³³	language			1431	Puroik	ZMYYC		
206428	mə³³ moi⁵³	thing			1431	Puroik	ZMYYC		
194341	mə³³ niɛ¹¹	milk			1431	Puroik	ZMYYC		
201277	mə³³ pæ³³ mət³³ cuoŋ³³	loom			1431	Puroik	ZMYYC		
205510	mə³³ pə³³ lu⁵³	story / tale			1431	Puroik	ZMYYC		
216424	mə³³ ria³³	rob			1431	Puroik	ZMYYC		
186691	mə³³ tsuaŋ³³	roebuck			1431	Puroik	ZMYYC		
206530	mə³³ tɕuoŋ³³	shadow			1431	Puroik	ZMYYC		
192709	mə³³riu³³ uɑ¹¹	throat			1431	Puroik	ZMYYC		
186487	mə³³ ɣua³³ bi³³	boar			1431	Puroik	ZMYYC		
206683	mə³³ ɣua¹¹	ghost / demon			1431	Puroik	ZMYYC		
215914	mə³³ ɣu⁵³	owe			1431	Puroik	ZMYYC		
204031	mə³³ ɣɔŋ⁵³	dung / manure			1431	Puroik	ZMYYC		
198778	mə³³ ɣɔ⁵³	nest			1431	Puroik	ZMYYC		
216322	mə³³ ɣə⁵³	chase / run after			1431	Puroik	ZMYYC		
200410	mə³³ ȵaŋ⁵³	dish			1431	Puroik	ZMYYC		
181438	mə³³ ɟɛ⁵³	ground			1431	Puroik	ZMYYC		
186538	mə³³ ʑi⁵³	monkey			1431	Puroik	ZMYYC		
200257	mə³³ ʑua⁵³	oil			1431	Puroik	ZMYYC		
200767	mə³³ ʑuɛ⁵³	feed			1431	Puroik	ZMYYC		
207448	məŋ³³	hold in mouth			1431	Puroik	ZMYYC		
191179	məŋ³³ tka³³ həʴ⁵³	mushroom			1431	Puroik	ZMYYC		
216118	mɛʴ³³	scold			1431	Puroik	ZMYYC		
229684	nah⁵³ se³³ ȵih⁵³	you two			1431	Puroik	ZMYYC		
214639	nua⁵³	use			1431	Puroik	ZMYYC		
208417	nəŋ	catch			1431	Puroik	ZMYYC		
213466	nɛ³³	make bed			1431	Puroik	ZMYYC		
187354	ok³³ ɕo¹¹	wild goose			1431	Puroik	ZMYYC		
187150	o³³ mo³³ ko³³	pigeon			1431	Puroik	ZMYYC		
184243	par³³ vuaŋ³³ aŋ³³ bo³³	August			1431	Puroik	ZMYYC		
218209	pa³³	dry in the sun			1431	Puroik	ZMYYC		
209131	pa³³ cok³³	ride			1431	Puroik	ZMYYC		
215863	paȵ³³ ɣɛ⁵³	divide			1431	Puroik	ZMYYC		
210712	paȶ³³	chop (tree)			1431	Puroik	ZMYYC		
218821	piak³³	chipped			1431	Puroik	ZMYYC		
219382	pia³³	melt			1431	Puroik	ZMYYC		
208621	piaŋ³³	reach out(hand)			1431	Puroik	ZMYYC		
188578	pi³³ jien³³	maggot			1431	Puroik	ZMYYC		
220198	piə³³	bud			1431	Puroik	ZMYYC		
196126	poh⁵³ ɣuȶ³³	autonym			1431	Puroik	ZMYYC		
187099	po³³ raŋ³³	goose			1431	Puroik	ZMYYC		
184651	po³³ riu³³	day before yesterday			1431	Puroik	ZMYYC		
187303	po³³ tsok³³	eagle			1431	Puroik	ZMYYC		
192913	pua³³ tok³³	arm			1431	Puroik	ZMYYC		
210253	pua³³ tok³³ tsən³³	carry on shoulder			1431	Puroik	ZMYYC		
218005	puaŋ³³	exit			1431	Puroik	ZMYYC		
220096	pue³³	hatch			1431	Puroik	ZMYYC		
200512	pu³³	liquor			1431	Puroik	ZMYYC		
181693	pu³³ ɣua³³	cave			1431	Puroik	ZMYYC		
186181	puŋ³³ di¹¹	rabbit			1431	Puroik	ZMYYC		
194188	pɔk³³ kua³³	snot			1431	Puroik	ZMYYC		
185518	pə³³ ja³³	from now on			1431	Puroik	ZMYYC		
187456	pə³³ kɔk¹¹	magpie			1431	Puroik	ZMYYC		
210967	pə³³ tsua⁵³	graze			1431	Puroik	ZMYYC		
187405	pə³³ tu³³ po³³ wa⁵³	crow			1431	Puroik	ZMYYC		
189139	pə³³ tɕa⁵³	pine			1431	Puroik	ZMYYC		
226420	pə³³ ɕɔ³³	rich			1431	Puroik	ZMYYC		
218617	pə³³ θyəŋ⁵³	overflow			1431	Puroik	ZMYYC		
214180	pəŋ³³	pile up (e.g. earth)			1431	Puroik	ZMYYC		
198064	pəŋ³³ tɕi³³	window			1431	Puroik	ZMYYC		
194545	pəȶ³³	boil			1431	Puroik	ZMYYC		
219688	pəȶ¹¹	swollen			1431	Puroik	ZMYYC		
208519	pəʴi³³	scatter / broadcast			1431	Puroik	ZMYYC		
188629	pɯh⁵³ ɕa⁵³	insect / worm			1431	Puroik	ZMYYC		
213823	pɯ⁵³	wrap			1431	Puroik	ZMYYC		
183427	pɹæ³³ ci⁵³	year, next			1431	Puroik	ZMYYC		
183529	pɹæ³³ dɯ³³	year after next			1431	Puroik	ZMYYC		
184396	ra³³ dʑɔŋ³³ aŋ³³ bo³³	November			1431	Puroik	ZMYYC		
184345	ra³³ lɯh⁵³ aŋ³³ bo³³	October			1431	Puroik	ZMYYC		
216016	riak³³ riak³³	wait			1431	Puroik	ZMYYC		
207550	riu³³ wa³³	swallow			1431	Puroik	ZMYYC		
207601	riu³³ wa³³	swallow			1431	Puroik	ZMYYC		
220045	ri³³	lay (egg)			1431	Puroik	ZMYYC		
208264	riə⁵³	wring (e.g. wet cloth)			1431	Puroik	ZMYYC		
216271	riȶ³³	escape			1431	Puroik	ZMYYC		
208213	rue³³	tear			1431	Puroik	ZMYYC		
205255	sar³³ ɕi¹¹	word / character			1431	Puroik	ZMYYC		
214894	sa³³ ɣo³³ dʑua¹¹	dance			1431	Puroik	ZMYYC		
181897	saŋ³³	copper			1431	Puroik	ZMYYC		
227848	suat³³ dɔŋ³³ gɛʴ⁵³	ninety			1431	Puroik	ZMYYC		
227797	suat³³ la³³	eighty			1431	Puroik	ZMYYC		
227746	suat³³ liɛ³³	seventy			1431	Puroik	ZMYYC		
227593	suat³³ vəʴi³³	forty			1431	Puroik	ZMYYC		
227644	suat³³ wu³³	fifty			1431	Puroik	ZMYYC		
227695	suat³³ ɣək³³	sixty			1431	Puroik	ZMYYC		
227542	suat³³ ɣɯək³³	thirty			1431	Puroik	ZMYYC		
227491	suat³³ ȵi³³ na¹¹ ɦui³³	twenty-one			1431	Puroik	ZMYYC		
227389	suat⁵³ na¹¹ dɔŋ³³ gɛʴ⁵³	nineteen			1431	Puroik	ZMYYC		
227287	suat⁵³ na¹¹ liɛ³³	seventeen			1431	Puroik	ZMYYC		
227338	suat⁵³ na¹¹ lɑ³³	eighteen			1431	Puroik	ZMYYC		
227134	suat⁵³ na¹¹ vəʴi³³	fourteen			1431	Puroik	ZMYYC		
227185	suat⁵³ na¹¹ wu³³	fifteen			1431	Puroik	ZMYYC		
227236	suat⁵³ na¹¹ ɣək³³	sixteen			1431	Puroik	ZMYYC		
227083	suat⁵³ na¹¹ ɣɯək³³	thirteen			1431	Puroik	ZMYYC		
227032	suat⁵³ na¹¹ ȵ̩i³³	twelve			1431	Puroik	ZMYYC		
226981	suat⁵³ na¹¹ ɦui³³	eleven			1431	Puroik	ZMYYC		
213058	suȶ³³	wash (hand)			1431	Puroik	ZMYYC		
213160	suȶ³³	bathe			1431	Puroik	ZMYYC		
210814	sæ³³	cut (firewood)			1431	Puroik	ZMYYC		
213517	sæ³³	sweep			1431	Puroik	ZMYYC		
200206	sə³³ tsər³³	gruel			1431	Puroik	ZMYYC		
208366	səȶ³³	pick up			1431	Puroik	ZMYYC		
187966	tah⁵³ kaŋ⁵³	grasshopper			1431	Puroik	ZMYYC		
213874	tak³³	tie (e.g. firewood)into a bund			1431	Puroik	ZMYYC		
198166	ta³³ kam³³	lime			1431	Puroik	ZMYYC		
202144	ta³³ mei³³ ɣaȶ³³ nua³³	mill			1431	Puroik	ZMYYC		
190363	ta³³ pua⁵³ a³³ kək³³	pumpkin			1431	Puroik	ZMYYC		
224023	ta³³ pə³³	slow			1431	Puroik	ZMYYC		
215812	taŋ³³	give out / distribute			1431	Puroik	ZMYYC		
215353	taŋ³³ duȶ¹¹	return			1431	Puroik	ZMYYC		
215965	taŋ³³ θɯ⁵³ duȶ¹¹	pay indemnity to			1431	Puroik	ZMYYC		
215149	taȶ¹¹	hit (target)			1431	Puroik	ZMYYC		
184090	te³³ lo³³ aŋ³³ bo³³	May			1431	Puroik	ZMYYC		
185416	to³³	now			1431	Puroik	ZMYYC		
209284	toŋ³³	sit			1431	Puroik	ZMYYC		
196177	toŋ³³ maȶ⁵³	grandfather			1431	Puroik	ZMYYC		
209641	toŋ³³ ȵɛn³³	rest			1431	Puroik	ZMYYC		
230500	to⁵³ ba³³ juŋ³³	just now			1431	Puroik	ZMYYC		
211069	tsei	choke			1431	Puroik	ZMYYC		
181183	tsei³³	spring (water)			1431	Puroik	ZMYYC		
214333	tsei³³	light (candle)			1431	Puroik	ZMYYC		
210151	tsən³³	move something to a new place			1431	Puroik	ZMYYC		
210202	tsən³³	carry on a pole (two people)			1431	Puroik	ZMYYC		
231112	tuŋ³³ tuŋ³³	certainly			1431	Puroik	ZMYYC		
208570	tuȶ³³	cast			1431	Puroik	ZMYYC		
199033	tək³³	bracelet			1431	Puroik	ZMYYC		
197911	tər³³ gɹəŋ³³	pole			1431	Puroik	ZMYYC		
199339	tər³³ ma³³	pants / trousers			1431	Puroik	ZMYYC		
209896	tə³³ duȶ³³	repair			1431	Puroik	ZMYYC		
193117	tə³³ kɯ⁵³	chest			1431	Puroik	ZMYYC		
226369	tə³³ no³³	poor			1431	Puroik	ZMYYC		
218770	tə³³ vaʴ³³	collapse			1431	Puroik	ZMYYC		
182509	tə³³ zua⁵³	south			1431	Puroik	ZMYYC		
184447	tɕa³³ me³³ aŋ³³ bo³³	December			1431	Puroik	ZMYYC		
194239	tɕaŋ³³	phlegm			1431	Puroik	ZMYYC		
189853	tɕa⁵³ poʴ³³	maize			1431	Puroik	ZMYYC		
202756	tɕe³³ bua¹¹	chopper			1431	Puroik	ZMYYC		
197809	tɕok³³	home			1431	Puroik	ZMYYC		
195208	tɕok³³ a³³ tɔk³³	host			1431	Puroik	ZMYYC		
198013	tɕok³³ weȶ³³	door			1431	Puroik	ZMYYC		
219943	tɕo³³	bark			1431	Puroik	ZMYYC		
190006	tɕua⁵³	taro			1431	Puroik	ZMYYC		
218362	tɕuȶ³³ lək³³	set (of the sun)			1431	Puroik	ZMYYC		
218311	tɕə³³ puaŋ³³	rise (of the sun)			1431	Puroik	ZMYYC		
217648	u³³	go			1431	Puroik	ZMYYC		
217699	u³³ duȶ¹¹	return / go back			1431	Puroik	ZMYYC		
209386	u³³ kə³³ luɛ³³	go through (a hole)			1431	Puroik	ZMYYC		
217852	u³³ kə³³ luɛ³³	pass by			1431	Puroik	ZMYYC		
229837	va³³ se³³ ȵih⁵³	they two			1431	Puroik	ZMYYC		
229888	va⁵³ ɣəȵ³³	they			1431	Puroik	ZMYYC		
208060	ve³³	strike with open palm			1431	Puroik	ZMYYC		
228919	via⁵³	fathom=6 feet			1431	Puroik	ZMYYC		
212650	viȶ³³	sharpen			1431	Puroik	ZMYYC		
213211	viȶ³³	shave (hair of head)			1431	Puroik	ZMYYC		
214027	vok³³	bury (something)			1431	Puroik	ZMYYC		
198676	vua³³ loŋ³³	vegetable garden			1431	Puroik	ZMYYC		
220300	vuɛ³³	bear fruit			1431	Puroik	ZMYYC		
194494	væ⁵³	fart			1431	Puroik	ZMYYC		
212089	vəȶ³³	stir-fry			1431	Puroik	ZMYYC		
208774	vəʴ⁵³	hold (baby) in arms			1431	Puroik	ZMYYC		
220351	wat³³	wither			1431	Puroik	ZMYYC		
210304	waŋ⁵³	pry			1431	Puroik	ZMYYC		
199186	waʴt⁵³	clothes			1431	Puroik	ZMYYC		
199798	waʴt⁵³	cloth			1431	Puroik	ZMYYC		
219739	wɔŋ⁵³	drunk			1431	Puroik	ZMYYC		
217495	wɛ⁵³	have			1431	Puroik	ZMYYC		
213925	zak³³	load			1431	Puroik	ZMYYC		
