RID	GLOSS	DOCULECT	LANGUAGE_NAME	CONCEPTICON_GLOSS	CONCEPTICON_ID	VALUE	FORM	SOURCE
136	morning	BichomBugun	Bugun	MORNING	1339	hamijaŋ	ha+mjaŋ	AB18
								
136	morning	SingchungBugun	Bugun	MORNING	1339	hamijaŋ	ha+mjaŋ	AB18
								
136	morning	KaspiBugun	Bugun	MORNING	1339	hamijaŋ	ha+mjaŋ	AB18
								
136	morning	NamphriBugun	Bugun	MORNING	1339	hamijaŋ	ha+mjaŋ	AB18
								
137	mosquito	WanghoBugun	Bugun	MOSQUITO	1509	tʃikitʃoŋ	tʃi+ki+tʃoŋ	AB18
								
137	mosquito	BichomBugun	Bugun	MOSQUITO	1509	tʃikitʃoŋ	tʃi+ki+tʃoŋ	AB18
								
137	mosquito	SingchungBugun	Bugun	MOSQUITO	1509	tʃikitʃoŋ	tʃi+ki+tʃoŋ	AB18
								
137	mosquito	KaspiBugun	Bugun	MOSQUITO	1509	mədʒou	mə+dʒou	AB18
								
137	mosquito	NamphriBugun	Bugun	MOSQUITO	1509	tʃikdʒoŋ	tʃik+dʒoŋ	AB18
								
138	mother	WanghoBugun	Bugun	MOTHER	1216	amua	a+mua	AB18
								
138	mother	BichomBugun	Bugun	MOTHER	1216	amua	a+mua	AB18
								
138	mother	SingchungBugun	Bugun	MOTHER	1216	amua	a+mua	AB18
								
138	mother	KaspiBugun	Bugun	MOTHER	1216	amu	a+mu	AB18
								
138	mother	NamphriBugun	Bugun	MOTHER	1216	amua	a+mua	AB18
								
139	mountain	WanghoBugun	Bugun	MOUNTAIN	639	pham	pʰam	AB18
								
139	mountain	BichomBugun	Bugun	MOUNTAIN	639	phuŋ	pʰuŋ	AB18
								
139	mountain	SingchungBugun	Bugun	MOUNTAIN	639	pham	pʰam	AB18
								
139	mountain	KaspiBugun	Bugun	MOUNTAIN	639	phaŋ	pʰaŋ	AB18
								
139	mountain	NamphriBugun	Bugun	MOUNTAIN	639	phaŋ	pʰaŋ	AB18
								
140	mouth	WanghoBugun	Bugun	MOUTH	674	ʃijam	ʃi+jam	AB18
								
140	mouth	BichomBugun	Bugun	MOUTH	674	sem	sem	AB18
								
140	mouth	SingchungBugun	Bugun	MOUTH	674	sphun	s+pʰun	AB18
								
140	mouth	KaspiBugun	Bugun	MOUTH	674	sem	sem	AB18
								
140	mouth	NamphriBugun	Bugun	MOUTH	674	sem	sem	AB18
								
141	mud	WanghoBugun	Bugun	MUD	640	khaʃoŋ; kalija	kʰa+ʃoŋ	AB18
								
141	mud	BichomBugun	Bugun	MUD	640	ɲijakləja	ɲi+ja+klə+ja	AB18
								
141	mud	SingchungBugun	Bugun	MUD	640	ɲijakhərə	ɲi+ja+kʰə+rə	AB18
								
141	mud	KaspiBugun	Bugun	MUD	640	kalija	ka+li+ja	AB18
								
141	mud	NamphriBugun	Bugun	MUD	640	khale	kʰa+le	AB18
								
142	name	WanghoBugun	Bugun	NAME	1405	ebeŋ	e+beŋ	AB18
								
142	name	BichomBugun	Bugun	NAME	1405	ebeŋ	e+beŋ	AB18
								
142	name	SingchungBugun	Bugun	NAME	1405	ebeŋ	e+beŋ	AB18
								
142	name	KaspiBugun	Bugun	NAME	1405	ebeŋ; mbeŋ	e+beŋ	AB18
								
142	name	NamphriBugun	Bugun	NAME	1405	ebeŋ	e+beŋ	AB18
								
143	narrow	WanghoBugun	Bugun	NARROW	1267	khərok	kʰə+rok	AB18
								
143	narrow	BichomBugun	Bugun	NARROW	1267	nəkhok	nə+kʰok	AB18
								
143	narrow	SingchungBugun	Bugun	NARROW	1267	dəəm	dəːm	AB18
								
143	narrow	KaspiBugun	Bugun	NARROW	1267	dətʃoi	də+tʃoi	AB18
								
143	narrow	NamphriBugun	Bugun	NARROW	1267	ekhok	e+kʰok	AB18
								
144	near	WanghoBugun	Bugun	NEAR	1942	enui	e+nui	AB18
								
144	near	BichomBugun	Bugun	NEAR	1942	noi	noi	AB18
								
144	near	SingchungBugun	Bugun	NEAR	1942	noi	noi	AB18
								
144	near	KaspiBugun	Bugun	NEAR	1942	noi	noi	AB18
								
144	near	NamphriBugun	Bugun	NEAR	1942	anoi; atʃua	a+tʃua	AB18
								
145	neck	WanghoBugun	Bugun	NECK	1333	japu	ja+pu	AB18
								
145	neck	BichomBugun	Bugun	NECK	1333	ejua	e+jua	AB18
								
145	neck	SingchungBugun	Bugun	NECK	1333	ejua	e+jua	AB18
								
145	neck	KaspiBugun	Bugun	NECK	1333	jua	jua	AB18
								
145	neck	NamphriBugun	Bugun	NECK	1333	jua	jua	AB18
								
146	needle	WanghoBugun	Bugun	NEEDLE (FOR SEWING)	1382	simen	si+men	AB18
								
146	needle	BichomBugun	Bugun	NEEDLE (FOR SEWING)	1382	simen	si+men	AB18
								
146	needle	SingchungBugun	Bugun	NEEDLE (FOR SEWING)	1382	simen	si+men	AB18
								
146	needle	KaspiBugun	Bugun	NEEDLE (FOR SEWING)	1382	simen	si+men	AB18
								
146	needle	NamphriBugun	Bugun	NEEDLE (FOR SEWING)	1382	simen	si+men	AB18
								
147	new	WanghoBugun	Bugun	NEW	1231	evoŋ	e+voŋ	AB18
								
147	new	BichomBugun	Bugun	NEW	1231	ewã	e+wã	AB18
								
147	new	SingchungBugun	Bugun	NEW	1231	ovou	o+vou	AB18
								
147	new	KaspiBugun	Bugun	NEW	1231	mvəo	m+vəo	AB18
								
147	new	NamphriBugun	Bugun	NEW	1231	evo	e+vo	AB18
								
149	nine	WanghoBugun	Bugun	NINE	1483	deke	de+ke	AB18
								
149	nine	BichomBugun	Bugun	NINE	1483	dəkhy	də+kʰy	AB18
								
149	nine	SingchungBugun	Bugun	NINE	1483	deke	de+ke	AB18
								
149	nine	KaspiBugun	Bugun	NINE	1483	thəkhei	tʰə+kʰei	AB18
								
149	nine	NamphriBugun	Bugun	NINE	1483	deke	de+ke	AB18
								
150	noon	WanghoBugun	Bugun	MIDDAY	12	haŋlituwa	haŋ+li+tu+wa	AB18
								
150	noon	BichomBugun	Bugun	MIDDAY	12	hanai	ha+nai	AB18
								
150	noon	SingchungBugun	Bugun	MIDDAY	12	ləthuŋa	lə+tʰu+ŋa	AB18
								
150	noon	KaspiBugun	Bugun	MIDDAY	12	hanai	ha+nai	AB18
								
150	noon	NamphriBugun	Bugun	MIDDAY	12	luthua	lu+tʰua	AB18
								
151	nose	WanghoBugun	Bugun	NOSE	1221	ephuŋ	e+pʰuŋ	AB18
								
151	nose	BichomBugun	Bugun	NOSE	1221	ephuŋ	e+pʰuŋ	AB18
								
151	nose	SingchungBugun	Bugun	NOSE	1221	ephuŋ	e+pʰuŋ	AB18
								
151	nose	KaspiBugun	Bugun	NOSE	1221	ephuŋ	e+pʰuŋ	AB18
								
151	nose	NamphriBugun	Bugun	NOSE	1221	ephuŋ	e+pʰuŋ	AB18
								
153	old	WanghoBugun	Bugun	OLD (AGED)	2112	ehek	e+hek	AB18
								
153	old	BichomBugun	Bugun	OLD (AGED)	2112	ehek	e+hek	AB18
								
153	old	SingchungBugun	Bugun	OLD (AGED)	2112	ehe	e+he	AB18
								
153	old	KaspiBugun	Bugun	OLD (AGED)	2112	ehek	e+hek	AB18
								
153	old	NamphriBugun	Bugun	OLD (AGED)	2112	ehek	e+hek	AB18
								
154	one	WanghoBugun	Bugun	ONE	1493	tʃo	tʃo	AB18
								
154	one	BichomBugun	Bugun	ONE	1493	dʒijo	dʒjo	AB18
								
154	one	SingchungBugun	Bugun	ONE	1493	dʒijo	dʒjo	AB18
								
154	one	KaspiBugun	Bugun	ONE	1493	dʒe	dʒe	AB18
								
154	one	NamphriBugun	Bugun	ONE	1493	dʒe	dʒe	AB18
								
156	paddyrice	WanghoBugun	Bugun	RICE PLANT	2026	niʃik	ni+ʃik	AB18
								
156	paddyrice	BichomBugun	Bugun	RICE PLANT	2026	niʃik; ŋiŋgausik	ni+ʃik	AB18
								
156	paddyrice	SingchungBugun	Bugun	RICE PLANT	2026	ŋijan	ŋi+jan	AB18
								
156	paddyrice	KaspiBugun	Bugun	RICE PLANT	2026	ŋiŋ	ŋiŋ	AB18
								
156	paddyrice	NamphriBugun	Bugun	RICE PLANT	2026	ŋijan	ŋi+jan	AB18
								
162	pig	WanghoBugun	Bugun	PIG	1337	wok	wok	AB18
								
162	pig	BichomBugun	Bugun	PIG	1337	ʋo	ʋo	AB18
								
162	pig	SingchungBugun	Bugun	PIG	1337	evoʔ	e+voʔ	AB18
								
162	pig	KaspiBugun	Bugun	PIG	1337	vok	vok	AB18
								
162	pig	NamphriBugun	Bugun	PIG	1337	vok	vok	AB18
								
166	rain	WanghoBugun	Bugun	RAIN (PRECIPITATION)	658	haphije	ha+pʰje	AB18
								
166	rain	BichomBugun	Bugun	RAIN (PRECIPITATION)	658	haphije	ha+pʰje	AB18
								
166	rain	SingchungBugun	Bugun	RAIN (PRECIPITATION)	658	haphije	ha+pʰje	AB18
								
166	rain	KaspiBugun	Bugun	RAIN (PRECIPITATION)	658	haphije	ha+pʰje	AB18
								
166	rain	NamphriBugun	Bugun	RAIN (PRECIPITATION)	658	haphije	ha+pʰje	AB18
								
167	rainbow	WanghoBugun	Bugun	RAINBOW	1733	pharaŋphakhuwak; saraŋmokhuwaŋ	pʰa+raŋ+pʰa+kʰu+wak	AB18
								
167	rainbow	BichomBugun	Bugun	RAINBOW	1733	saraŋmokhuwaŋ	sa+raŋ+mo+kʰu+waŋ	AB18
								
167	rainbow	SingchungBugun	Bugun	RAINBOW	1733	pharamphakhuŋ	pʰa+ram+pʰa+kʰuŋ	AB18
								
167	rainbow	KaspiBugun	Bugun	RAINBOW	1733	saraŋbakhuwaŋ	sa+raŋ+ba+kʰu+waŋ	AB18
								
167	rainbow	NamphriBugun	Bugun	RAINBOW	1733	ʃirbakhuwaŋ	ʃir+ba+kʰu+waŋ	AB18
								
168	rat	WanghoBugun	Bugun	MUROID (MOUSE OR RAT)	2139	thuŋ	tʰuŋ	AB18
								
168	rat	BichomBugun	Bugun	MUROID (MOUSE OR RAT)	2139	thuŋ	tʰuŋ	AB18
								
168	rat	SingchungBugun	Bugun	MUROID (MOUSE OR RAT)	2139	thuŋ	tʰuŋ	AB18
								
168	rat	KaspiBugun	Bugun	MUROID (MOUSE OR RAT)	2139	thuŋ	tʰuŋ	AB18
								
168	rat	NamphriBugun	Bugun	MUROID (MOUSE OR RAT)	2139	thuŋ	tʰuŋ	AB18
								
169	red	WanghoBugun	Bugun	RED	156	eʃek	e+ʃek	AB18
								
169	red	BichomBugun	Bugun	RED	156	eʃaik; ʃeik	e+ʃaik	AB18
								
169	red	SingchungBugun	Bugun	RED	156	eʃaik	e+ʃaik	AB18
								
169	red	KaspiBugun	Bugun	RED	156	ʃei	ʃei	AB18
								
169	red	NamphriBugun	Bugun	RED	156	eʃaik	e+ʃaik	AB18
								
171	right	WanghoBugun	Bugun	RIGHT	1019	phazui	pʰa+zui	AB18
								
171	right	BichomBugun	Bugun	RIGHT	1019	phozoi	pʰo+zoi	AB18
								
171	right	SingchungBugun	Bugun	RIGHT	1019	phozoi	pʰo+zoi	AB18
								
171	right	KaspiBugun	Bugun	RIGHT	1019	havik	ha+vik	AB18
								
171	right	NamphriBugun	Bugun	RIGHT	1019	phazui	pʰa+zui	AB18
								
174	river	WanghoBugun	Bugun	RIVER	666	khoɲoi	kʰo+ɲoi	AB18
								
174	river	BichomBugun	Bugun	RIVER	666	kaʃat	ka+ʃat	AB18
								
174	river	SingchungBugun	Bugun	RIVER	666	kho	kʰo	AB18
								
174	river	KaspiBugun	Bugun	RIVER	666	kaʃat	ka+ʃat	AB18
								
174	river	NamphriBugun	Bugun	RIVER	666	khamua	kʰa+mua	AB18
								
175	road	WanghoBugun	Bugun	ROAD	667	ləmua	lə+mua	AB18
								
175	road	BichomBugun	Bugun	ROAD	667	ləmua	lə+mua	AB18
								
175	road	SingchungBugun	Bugun	ROAD	667	ləmua	lə+mua	AB18
								
175	road	KaspiBugun	Bugun	ROAD	667	ləmua	lə+mua	AB18
								
175	road	NamphriBugun	Bugun	ROAD	667	ləmua	lə+mua	AB18
								
177	root	WanghoBugun	Bugun	ROOT	670	eraŋ	e+raŋ	AB18
								
177	root	BichomBugun	Bugun	ROOT	670	eraŋ	e+raŋ	AB18
								
177	root	SingchungBugun	Bugun	ROOT	670	eraŋ	e+raŋ	AB18
								
177	root	KaspiBugun	Bugun	ROOT	670	eraŋ	e+raŋ	AB18
								
177	root	NamphriBugun	Bugun	ROOT	670	eraŋ	e+raŋ	AB18
								
179	salt	WanghoBugun	Bugun	SALT	1274	suruwa	su+rua	AB18
								
179	salt	BichomBugun	Bugun	SALT	1274	surəja	su+rə+ja	AB18
								
179	salt	SingchungBugun	Bugun	SALT	1274	suruwa	su+rua	AB18
								
179	salt	KaspiBugun	Bugun	SALT	1274	suɹe	su+ɹe	AB18
								
179	salt	NamphriBugun	Bugun	SALT	1274	suruwa	su+rua	AB18
								
181	sand	WanghoBugun	Bugun	SAND	671	bali	ba+li	AB18
								
181	sand	BichomBugun	Bugun	SAND	671	bali	ba+li	AB18
								
181	sand	SingchungBugun	Bugun	SAND	671	bali	ba+li	AB18
								
181	sand	KaspiBugun	Bugun	SAND	671	bali	ba+li	AB18
								
181	sand	NamphriBugun	Bugun	SAND	671	bali	ba+li	AB18
								
182	sea	WanghoBugun	Bugun	SEA	1474	tʃumoŋkhou; kharuwai	tʃu+moŋ+kʰou	AB18
								
182	sea	BichomBugun	Bugun	SEA	1474	khobu; təpməkhən	kʰo+bu	AB18
								
182	sea	SingchungBugun	Bugun	SEA	1474	stau	s+tau	AB18
								
182	sea	KaspiBugun	Bugun	SEA	1474	–	–	AB18
								
182	sea	NamphriBugun	Bugun	SEA	1474	khamua	kʰa+mua	AB18
								
183	seed	WanghoBugun	Bugun	SEED	714	erai	e+rai	AB18
								
183	seed	BichomBugun	Bugun	SEED	714	erai	e+rai	AB18
								
183	seed	SingchungBugun	Bugun	SEED	714	erai	e+rai	AB18
								
183	seed	KaspiBugun	Bugun	SEED	714	rii	riː	AB18
								
183	seed	NamphriBugun	Bugun	SEED	714	murui	mu+rui	AB18
								
184	seven	WanghoBugun	Bugun	SEVEN	1704	mə̆lija	mə+li+ja	AB18
								
184	seven	BichomBugun	Bugun	SEVEN	1704	mə̆lija	mə+li+ja	AB18
								
184	seven	SingchungBugun	Bugun	SEVEN	1704	mə̆lija	mə+li+ja	AB18
								
184	seven	KaspiBugun	Bugun	SEVEN	1704	mə̆lija	mə+li+ja	AB18
								
184	seven	NamphriBugun	Bugun	SEVEN	1704	mə̆lija	mə+li+ja	AB18
								
186	short (length)	WanghoBugun	Bugun	SHORT	1645	edəm	e+dəm	AB18
								
186	short (length)	BichomBugun	Bugun	SHORT	1645	dum	dum	AB18
								
186	short (length)	SingchungBugun	Bugun	SHORT	1645	dəm	dəm	AB18
								
186	short (length)	KaspiBugun	Bugun	SHORT	1645	dum	dum	AB18
								
186	short (length)	NamphriBugun	Bugun	SHORT	1645	eduŋ	e+duŋ	AB18
								
188	six	WanghoBugun	Bugun	SIX	1703	rap	rap	AB18
								
188	six	BichomBugun	Bugun	SIX	1703	rap	rap	AB18
								
188	six	SingchungBugun	Bugun	SIX	1703	rap	rap	AB18
								
188	six	KaspiBugun	Bugun	SIX	1703	rak	rak	AB18
								
188	six	NamphriBugun	Bugun	SIX	1703	rap	rap	AB18
								
189	skin	WanghoBugun	Bugun	SKIN	763	ekhuk	e+kʰuk	AB18
								
189	skin	BichomBugun	Bugun	SKIN	763	ekhuk	e+kʰuk	AB18
								
189	skin	SingchungBugun	Bugun	SKIN	763	ekhuk	e+kʰuk	AB18
								
189	skin	KaspiBugun	Bugun	SKIN	763	ekhuk	e+kʰuk	AB18
								
189	skin	NamphriBugun	Bugun	SKIN	763	ekhuk	e+kʰuk	AB18
								
190	sky	WanghoBugun	Bugun	SKY	1732	hamaŋ	ha+maŋ	AB18
								
190	sky	BichomBugun	Bugun	SKY	1732	hamaŋ	ha+maŋ	AB18
								
190	sky	SingchungBugun	Bugun	SKY	1732	hamaŋ	ha+maŋ	AB18
								
190	sky	KaspiBugun	Bugun	SKY	1732	hamaŋ	ha+maŋ	AB18
								
190	sky	NamphriBugun	Bugun	SKY	1732	hamaŋ	ha+maŋ	AB18
								
192	small	WanghoBugun	Bugun	SMALL	1246	ejuŋ	e+juŋ	AB18
								
192	small	BichomBugun	Bugun	SMALL	1246	ejuŋ	e+juŋ	AB18
								
192	small	SingchungBugun	Bugun	SMALL	1246	ẽeu	ẽ+eu	AB18
								
192	small	KaspiBugun	Bugun	SMALL	1246	ejuŋ	e+juŋ	AB18
								
192	small	NamphriBugun	Bugun	SMALL	1246	iu	iu	AB18
								
193	smoke	WanghoBugun	Bugun	SMOKE (EXHAUST)	778	bukhu	bu+kʰu	AB18
								
193	smoke	BichomBugun	Bugun	SMOKE (EXHAUST)	778	bamkham	bam+kʰam	AB18
								
193	smoke	SingchungBugun	Bugun	SMOKE (EXHAUST)	778	boekhau	boe+kʰau	AB18
								
193	smoke	KaspiBugun	Bugun	SMOKE (EXHAUST)	778	baiŋkham	baiŋ+kʰam	AB18
								
193	smoke	NamphriBugun	Bugun	SMOKE (EXHAUST)	778	boemokhəm	boe+mo+kʰəm	AB18
								
194	snake	WanghoBugun	Bugun	SNAKE	730	phau	pʰau	AB18
								
194	snake	BichomBugun	Bugun	SNAKE	730	pam	pam	AB18
								
194	snake	SingchungBugun	Bugun	SNAKE	730	phau	pʰau	AB18
								
194	snake	KaspiBugun	Bugun	SNAKE	730	pam	pam	AB18
								
194	snake	NamphriBugun	Bugun	SNAKE	730	pam	pam	AB18
								
195	soil/ground	WanghoBugun	Bugun	EARTH (SOIL)	1228	ɲijaʔ	ɲi+jaʔ	AB18
								
195	soil/ground	BichomBugun	Bugun	EARTH (SOIL)	1228	suʔ	suʔ	AB18
								
195	soil/ground	SingchungBugun	Bugun	EARTH (SOIL)	1228	ɲijaʔ	ɲi+jaʔ	AB18
								
195	soil/ground	KaspiBugun	Bugun	EARTH (SOIL)	1228	ɲijaʔ	ɲi+jaʔ	AB18
								
195	soil/ground	NamphriBugun	Bugun	EARTH (SOIL)	1228	ɲijaʔ	ɲi+jaʔ	AB18
								
197	son	WanghoBugun	Bugun	SON	1620	dəfua	də+fua	AB18
								
197	son	BichomBugun	Bugun	SON	1620	dəfua	də+fua	AB18
								
197	son	SingchungBugun	Bugun	SON	1620	dəfua	də+fua	AB18
								
197	son	KaspiBugun	Bugun	SON	1620	dəfua	də+fua	AB18
								
197	son	NamphriBugun	Bugun	SON	1620	dəfua	də+fua	AB18
								
200	spicy,hot	WanghoBugun	Bugun	HOT	1286	ra	ra	AB18
								
200	spicy,hot	BichomBugun	Bugun	HOT	1286	rau	rau	AB18
								
200	spicy,hot	SingchungBugun	Bugun	HOT	1286	etʃək	e+tʃək	AB18
								
200	spicy,hot	KaspiBugun	Bugun	HOT	1286	rau	rau	AB18
								
200	spicy,hot	NamphriBugun	Bugun	HOT	1286	etʃək	e+tʃək	AB18
								
201	spider	WanghoBugun	Bugun	SPIDER	843	raguŋ	ra+guŋ	AB18
								
201	spider	BichomBugun	Bugun	SPIDER	843	raguŋ	ra+guŋ	AB18
								
201	spider	SingchungBugun	Bugun	SPIDER	843	raguŋ	ra+guŋ	AB18
								
201	spider	KaspiBugun	Bugun	SPIDER	843	raguŋʃejam	ra+guŋ	AB18
								
201	spider	NamphriBugun	Bugun	SPIDER	843	raguŋ	ra+guŋ	AB18
								
203	star	WanghoBugun	Bugun	STAR	1430	satijoŋ	sa+tjoŋ	AB18
								
203	star	BichomBugun	Bugun	STAR	1430	tadijaŋ	ta+djaŋ	AB18
								
203	star	SingchungBugun	Bugun	STAR	1430	sadijoŋ	sa+djoŋ	AB18
								
203	star	KaspiBugun	Bugun	STAR	1430	ladijaŋ	la+djaŋ	AB18
								
203	star	NamphriBugun	Bugun	STAR	1430	tadijaŋ	ta+djaŋ	AB18
								
204	stone	WanghoBugun	Bugun	STONE	857	labau	la+bau	AB18
								
204	stone	BichomBugun	Bugun	STONE	857	labau	la+bau	AB18
								
204	stone	SingchungBugun	Bugun	STONE	857	labau	la+bau	AB18
								
204	stone	KaspiBugun	Bugun	STONE	857	labau	la+bau	AB18
								
204	stone	NamphriBugun	Bugun	STONE	857	lubu	lu+bu	AB18
								
206	sun	WanghoBugun	Bugun	SUN	1343	haneiŋ	ha+neiŋ	AB18
								
206	sun	BichomBugun	Bugun	SUN	1343	hanai	ha+nai	AB18
								
206	sun	SingchungBugun	Bugun	SUN	1343	hanai	ha+nai	AB18
								
206	sun	KaspiBugun	Bugun	SUN	1343	hanai	ha+nai	AB18
								
206	sun	NamphriBugun	Bugun	SUN	1343	hanai	ha+nai	AB18
								
209	tail	WanghoBugun	Bugun	TAIL	1220	eɲoi	e+ɲoi	AB18
								
209	tail	BichomBugun	Bugun	TAIL	1220	eɲoi	e+ɲoi	AB18
								
209	tail	SingchungBugun	Bugun	TAIL	1220	eɲoi	e+ɲoi	AB18
								
209	tail	KaspiBugun	Bugun	TAIL	1220	eɲoi	e+ɲoi	AB18
								
209	tail	NamphriBugun	Bugun	TAIL	1220	eɲoi	e+ɲoi	AB18
								
210	ten	WanghoBugun	Bugun	TEN	1515	sũ	sũ	AB18
								
210	ten	BichomBugun	Bugun	TEN	1515	suã	suã	AB18
								
210	ten	SingchungBugun	Bugun	TEN	1515	suŋa	su+ŋa	AB18
								
210	ten	KaspiBugun	Bugun	TEN	1515	suã	suã	AB18
								
210	ten	NamphriBugun	Bugun	TEN	1515	suwa	sua	AB18
								
211	thatthing	WanghoBugun	Bugun	THAT	78	throŋphomono	tʰroŋ+pʰo+mo+no	AB18
								
211	thatthing	BichomBugun	Bugun	THAT	78	throŋphomono	tʰroŋ+pʰo+mo+no	AB18
								
211	thatthing	SingchungBugun	Bugun	THAT	78	throŋdʒa	tʰroŋ+dʒa	AB18
								
211	thatthing	KaspiBugun	Bugun	THAT	78	thibamigijaŋ	tʰi+ba+mi+gjaŋ	AB18
								
211	thatthing	NamphriBugun	Bugun	THAT	78	thedʒi	tʰe+dʒi	AB18
								
213	thin	WanghoBugun	Bugun	THIN (OF SHAPE OF OBJECT)	2249	khətʃek	kʰə+tʃek	AB18
								
213	thin	BichomBugun	Bugun	THIN (OF SHAPE OF OBJECT)	2249	khijan	kʰi+jan	AB18
								
213	thin	SingchungBugun	Bugun	THIN (OF SHAPE OF OBJECT)	2249	kətʃen	kə+tʃen	AB18
								
213	thin	KaspiBugun	Bugun	THIN (OF SHAPE OF OBJECT)	2249	sinija	si+ni+ja	AB18
								
213	thin	NamphriBugun	Bugun	THIN (OF SHAPE OF OBJECT)	2249	kherijaŋ	kʰe+ri+jaŋ	AB18
								
215	thisthing	WanghoBugun	Bugun	THIS	1214	heiphomono	hei+pʰo+mo+no	AB18
								
215	thisthing	BichomBugun	Bugun	THIS	1214	heiphomono; mənohi	hei+pʰo+mo+no	AB18
								
215	thisthing	SingchungBugun	Bugun	THIS	1214	ehihi	e+hi+hi	AB18
								
215	thisthing	KaspiBugun	Bugun	THIS	1214	heiphomono	hei+pʰo+mo+no	AB18
								
215	thisthing	NamphriBugun	Bugun	THIS	1214	dʒije	dʒi+je	AB18
								
220	three	WanghoBugun	Bugun	THREE	492	əm	əm	AB18
								
220	three	BichomBugun	Bugun	THREE	492	um	um	AB18
								
220	three	SingchungBugun	Bugun	THREE	492	um	um	AB18
								
220	three	KaspiBugun	Bugun	THREE	492	um	um	AB18
								
220	three	NamphriBugun	Bugun	THREE	492	um	um	AB18
								
221	thunder	WanghoBugun	Bugun	THUNDER	1150	haklam	ha+klam	AB18
								
221	thunder	BichomBugun	Bugun	THUNDER	1150	haklam	ha+klam	AB18
								
221	thunder	SingchungBugun	Bugun	THUNDER	1150	haklam	ha+klam	AB18
								
221	thunder	KaspiBugun	Bugun	THUNDER	1150	haklam	ha+klam	AB18
								
221	thunder	NamphriBugun	Bugun	THUNDER	1150	hakhəlaŋ	ha+kʰə+laŋ	AB18
								
222	tiger	WanghoBugun	Bugun	TIGER	846	matʃuwa	ma+tʃua	AB18
								
222	tiger	BichomBugun	Bugun	TIGER	846	mətʃua	mə+tʃua	AB18
								
222	tiger	SingchungBugun	Bugun	TIGER	846	matʃuwa	ma+tʃua	AB18
								
222	tiger	KaspiBugun	Bugun	TIGER	846	mətʃua	mə+tʃua	AB18
								
222	tiger	NamphriBugun	Bugun	TIGER	846	batʃaeŋ; 	ma+tʃua	AB18
								
223	tobite	WanghoBugun	Bugun	BITE	1403	khrik; nik	kʰrik	AB18
								
223	tobite	BichomBugun	Bugun	BITE	1403	thokpha	tʰok	AB18
								
223	tobite	SingchungBugun	Bugun	BITE	1403	thokmage	tʰok	AB18
								
223	tobite	KaspiBugun	Bugun	BITE	1403	tʃipha	tʃi	AB18
								
223	tobite	NamphriBugun	Bugun	BITE	1403	thokpha	tʰok	AB18
								
225	toburn	WanghoBugun	Bugun	BURNING	1428	hau	hau	AB18
								
225	toburn	BichomBugun	Bugun	BURNING	1428	fũppha	fũp	AB18
								
225	toburn	SingchungBugun	Bugun	BURNING	1428	ʃuit	ʃuit	AB18
								
225	toburn	KaspiBugun	Bugun	BURNING	1428	dʒijopha	dʒijo	AB18
								
225	toburn	NamphriBugun	Bugun	BURNING	1428	fupha	fu	AB18
								
226	tobuy	WanghoBugun	Bugun	BUY	1869	phek	pʰek	AB18
								
226	tobuy	BichomBugun	Bugun	BUY	1869	pheiʔpha	pʰeiʔ	AB18
								
226	tobuy	SingchungBugun	Bugun	BUY	1869	phek	pʰek	AB18
								
226	tobuy	KaspiBugun	Bugun	BUY	1869	phek	pʰek	AB18
								
226	tobuy	NamphriBugun	Bugun	BUY	1869	phek	pʰek	AB18
								
227	tocome	WanghoBugun	Bugun	COME	1446	tən	tən	AB18
								
227	tocome	BichomBugun	Bugun	COME	1446	thavəə	tʰa+vəː	AB18
								
227	tocome	SingchungBugun	Bugun	COME	1446	thavəə	tʰa+vəː	AB18
								
227	tocome	KaspiBugun	Bugun	COME	1446	thavəə	tʰa+vəː	AB18
								
227	tocome	NamphriBugun	Bugun	COME	1446	gunpha	gun	AB18
								
229	tocry	WanghoBugun	Bugun	CRY	1839	tʃo	tʃo	AB18
								
229	tocry	BichomBugun	Bugun	CRY	1839	tʃoapha	tʃoa	AB18
								
229	tocry	SingchungBugun	Bugun	CRY	1839	tʃomage	tʃo	AB18
								
229	tocry	KaspiBugun	Bugun	CRY	1839	tʃoapha	tʃoa	AB18
								
229	tocry	NamphriBugun	Bugun	CRY	1839	tʃo	tʃo	AB18
								
232	today	WanghoBugun	Bugun	TODAY	1283	sto	s+to	AB18
								
232	today	BichomBugun	Bugun	TODAY	1283	sto	s+to	AB18
								
232	today	SingchungBugun	Bugun	TODAY	1283	sto	s+to	AB18
								
232	today	KaspiBugun	Bugun	TODAY	1283	sto	s+to	AB18
								
232	today	NamphriBugun	Bugun	TODAY	1283	sto	s+to	AB18
								
233	todie	WanghoBugun	Bugun	DIE	1494	ii	iː	AB18
								
233	todie	BichomBugun	Bugun	DIE	1494	ipha	i	AB18
								
233	todie	SingchungBugun	Bugun	DIE	1494	ida	i	AB18
								
233	todie	KaspiBugun	Bugun	DIE	1494	idən	i	AB18
								
233	todie	NamphriBugun	Bugun	DIE	1494	idun	i	AB18
								
235	todream	WanghoBugun	Bugun	DREAM	2374	epoŋ	e+poŋ	AB18
								
235	todream	BichomBugun	Bugun	DREAM	2374	ebaŋbaŋ	e+baŋ+baŋ	AB18
								
235	todream	SingchungBugun	Bugun	DREAM	2374	eboboŋmage	e+bo+boŋ	AB18
								
235	todream	KaspiBugun	Bugun	DREAM	2374	məbaŋ	mə+baŋ	AB18
								
