ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY
6944	73_full	full	Rongpo	Tibeto_Kinauri_Rongpo	puːrɔ	p.uː.r.ɔ	p uː r ɔ	rong1264	1429	30.530044	79.569987	1740
7452	73_full	full	Bantawa	Kiranti_Bantawa	bʱeplo	bʱ.e.p.l.o	bʱ e p l o	bant1281	1429	27.117894	87.049995	783
8093	73_full	full	Rangoon	Burmish_Rangoon	pje⁵³	p.j.e.⁵³	p j e ⁵³	nucl1310	1429	16.874207	96.190785	149
8277	73_full	full	Achang	Burmish_Achang	pʐəŋ³⁵	p.ʐ.ə.ŋ.³⁵	p ʐ ə ŋ ³⁵	acha1249	1429	24.466605	97.89503	149
8278	73_full	full	Atsi	Burmish_Atsi	pjiŋ⁵⁵	p.j.i.ŋ.⁵⁵	p j i ŋ ⁵⁵	zaiw1241	1429	24.193367	97.806689	149
8279	73_full	full	Bola	Burmish_Bola	pjaŋ³⁵	p.j.a.ŋ.³⁵	p j a ŋ ³⁵	pela1242	1429	24.405004	98.234243	149
8281	73_full	full	Lashi	Burmish_Lashi	pjəːŋ⁵⁵	p.j.əː.ŋ.⁵⁵	p j əː ŋ ⁵⁵	lash1243	1429	24.111512	98.311333	149
8282	73_full	full	Maru	Burmish_Maru	pjaŋ⁵⁵	p.j.a.ŋ.⁵⁵	p j a ŋ ⁵⁵	maru1249	1429	24.939981	99.83	149
8283	73_full	full	Xiandao	Burmish_Xiandao	pɯŋ³⁵	p.ɯ.ŋ.³⁵	p ɯ ŋ ³⁵	xian1249	1429	24.494153	97.753173	149
9442	73_full	full	Lushai	Mizo_Lushai	kʰat	kʰ.a.t	kʰ a t	lush1249	1429	22.60535	92.629457	1475
9443	73_full	full	Lushai	Mizo_Lushai	kim	k.i.m	k i m	lush1249	1429	22.60535	92.629457	1476
9797	73_full	full	Beijing	Sinitic_Beijing	man²¹⁴	m.a.n.²¹⁴	m a n ²¹⁴	beij1235	1429	39.909056	116.397422	1641
9798	73_full	full	Guangzhou	Sinitic_Guangzhou	mun²³	m.u.n.²³	m u n ²³	guan1279	1429	23.131111	113.258099	1641
9799	73_full	full	Chaozhou	Sinitic_Chaozhou	mũã∼⁵³	m.ũ.ã.∼.⁵³	m ũ ã ⁵³	chao1238	1429	23.657699	116.622317	1641
9800	73_full	full	Longgang	Sinitic_Longgang	man³³	m.a.n.³³	m a n ³³	hakk1236	1429	22.725545	114.243825	1641
9801	73_full	full	Jieyang	Sinitic_Jieyang	mũã∼³¹	m.ũ.ã.∼.³¹	m ũ ã ³¹	chao1239	1429	23.551122	116.373013	1641
9802	73_full	full	Xingning	Sinitic_Xingning	man⁴⁵	m.a.n.⁴⁵	m a n ⁴⁵	hakk1236	1429	24.13674	115.732382	1641
11077	73_full	full	Ukhrul	Naga_Ukhrul	kə+pem	k.ə.+.p.e.m	k ə + p e m	ukhr1238	1429	25.092617	94.37045	2037
11285	73_full	full	Hayu	Kiranti_Hayu	tsʰo	tsʰ.o	tsʰ o	wayu1241	1429	27.302102	86.099009	2163
11824	73_full	full	Mikir	Karbi	pleng(set), teng[...]	p.l.è.ng	p l è/e ng	karb1241	1429	25.735084	93.050494	149
12001	73_full	full	Rabha	Rabha	pʰuŋ	pʰ.u.ŋ	pʰ u ŋ	rabh1238	1429	25.820135	91.170064	10363
191	76_good	good	OldTibetan	Tibetan_Old_Tibetan	jag-	b.z.a.ŋ	b z a ŋ	clas1254	1035	30.027852	91.158704	1680
192	76_good	good	Khaling	Kiranti_Khaling	nʉ-	n.ʉ.◦	n ʉ +	khal1275	1035	27.390595	87.510016	619
193	76_good	good	Limbu	Kiranti_Limbu	nu:r-	n.u:.r.◦	n uː r +	limb1266	1035	27.272065	87.889909	619
194	76_good	good	Japhug	rGyalrong_Japhug	pe	p.e	p e	japh1234	1035	32.207076	101.957636	179
195	76_good	good	Tangut	Tangut	ŋạ²	ŋ.ạ/a.²	ŋ ạ/a ²	tang1334	1035	38.477453	106.285383	1682
998	76_good	good	Jingpho	Jingpho_Jingpho	kă³¹tʃa³³	k.ă.³¹.◦.tʃ.a.³³	k ă ³¹ + tʃ a ³³	jing1260	1035	25.461826	97.329866	485
1061	76_good	good	Yidu	Deng_Yidu	pɹɑ⁵⁵	p.ɹ.ɑ.⁵⁵	p ɹ ɑ ⁵⁵	idum1241	1035	29.448172	95.650179	596
1414	76_good	good	MaerkangrGyalrong	rGyalrong_Maerkang	kə hou	k.ə._.h.o.u	k ə + h o./o u	situ1238	1035	31.868614	102.295293	998
1421	76_good	good	MotuoMenba	Bodic_Tshangla	lek pu	l.e.k._.p.u	l e k + p u	tsha1245	1035	29.325414	95.340883	1004
1508	76_good	good	Lhasa	Tibetan_Lhasa	ja¹³ko⁵⁵	j.a.¹³.◦.k.o.⁵⁵	j a ¹³ + k o./o ⁵⁵	utsa1239	1035	29.653441	91.171493	1099
1509	76_good	good	Lhasa	Tibetan_Lhasa	lek¹³po⁵⁵	l.e.k.¹³.◦.p.o.⁵⁵	l e k ¹³ + p o./o ⁵⁵	utsa1239	1035	29.653441	91.171493	1004
1936	76_good	good	Daofu	rGyalrong_Daofu	ʁjɛ	ʁ.j.ɛ	ʁ j ɛ	horp1240	1035	30.975281	101.123742	2852
1937	76_good	good	Daofu	rGyalrong_Daofu	gɑ ʁjɛ	g.ɑ.+.ʁ.j.ɛ	g ɑ + ʁ j ɛ	horp1240	1035	30.975281	101.123742	2852
2197	76_good	good	Batang	Tibetan_Batang	jɑ¹³pᴜ⁵³	j.ɑ.¹³.◦.p.ᴜ.⁵³	j ɑ ¹³ + p u ⁵³	kham1282	1035	30.00795	99.111944	1099
2198	76_good	good	Batang	Tibetan_Batang	zõ⁵⁵bᴜ⁵³	z.õ.∼.⁵⁵.◦.b.ᴜ.⁵³	z õ ⁵⁵ + b u ⁵³	kham1282	1035	30.00795	99.111944	1680
2732	76_good	good	Zhaba	Qiangic_Zhaba	lɪ⁵⁵lɪ⁵⁵	l.ɪ.⁵⁵.◦.l.ɪ.⁵⁵	l ɪ ⁵⁵ + l ɪ ⁵⁵	zhab1238	1035	30.538892	101.058397	2302
2779	76_good	good	DarangTaraon	Deng_Darang_Taraon	pɹɑ⁵⁵	p.ɹ.ɑ.⁵⁵	p ɹ ɑ ⁵⁵	diga1241	1035	28.657986	97.469136	596
2957	76_good	good	Dulong	Nungic_Dulong	gɑm⁵³	g.ɑ.m.⁵³	g ɑ m ⁵³	drun1238	1035	27.749017	98.691868	2421
3071	76_good	good	Xiahe	Tibetan_Xiahe	a dzo	a._.dz.o	a + dz o	amdo1237	1035	35.210549	102.524979	2481
3072	76_good	good	Xiahe	Tibetan_Xiahe	zaŋ	z.a.ŋ	z a ŋ	amdo1237	1035	35.210549	102.524979	1680
3510	76_good	good	Bokar	Tani_Bokar	po	p.o	p o	boka1249	1035	27.554547	93.15717	179
3922	76_good	good	Alike	Tibetan_Alike	jak kə	j.a.k._.k.ə	j a k + k ə	amdo1237	1035	38.318508	92.839938	1099
3952	76_good	good	Lisu	Loloish_Lisu	dʑi³³	dʑ.i.³³	dʑ i ³³	lisu1250	1035	25.950046	98.848486	2945
4662	76_good	good	OldChinese	Sinitic_Old_Chinese	*[g]e[n]ʔ	g.e.n.ʔ	g e n ʔ	oldc1244	1035	34.101745	108.777868	3631
4663	76_good	good	OldChinese	Sinitic_Old_Chinese	*[k]ˤre	kˤ.r.e	kˤ r e	oldc1244	1035	34.101745	108.777868	3632
4664	76_good	good	OldChinese	Sinitic_Old_Chinese	*[r]aŋ	r.a.ŋ	r a ŋ	oldc1244	1035	34.101745	108.777868	3633
4665	76_good	good	OldChinese	Sinitic_Old_Chinese	*[ts]ˤaŋ	tsˤ.a.ŋ	tsˤ a ŋ	oldc1244	1035	34.101745	108.777868	1680
4666	76_good	good	OldChinese	Sinitic_Old_Chinese	*kˤ<r>aj	kˤ.r.a.j	kˤ r a j	oldc1244	1035	34.101745	108.777868	3634
4667	76_good	good	OldChinese	Sinitic_Old_Chinese	*qʰˤuʔ	qʰˤ.u.ʔ	qʰˤ u ʔ	oldc1244	1035	34.101745	108.777868	1642
4882	76_good	good	OldBurmese	Burmish_Old_Burmese	ko₂ṅḥ	k.o₂.ṅ.ḥ	k o₂/o ṅ/n h	oldb1235	1035	21.624974	97.126742	1060
5229	76_good	good	WobziKhroskyabs	Khroskyabs_Wobzi	tsʰâ	tsʰ.â	tsʰ â/a	eree1240	1035	31.62758	101.427999	3751
5477	76_good	good	Chepang	Chepang_Chepang	hluŋ+thoŋ	h.l.u.ŋ.+.th.o.ŋ	h l u ŋ + tʰ o./o ŋ	chep1245	1035	27.785164	84.908801	3819
5478	76_good	good	Chepang	Chepang_Chepang	djan̥	d.j.a.n̥	d j a n̥	chep1245	1035	27.785164	84.908801	3820
5479	76_good	good	Chepang	Chepang_Chepang	dʒjot	dʒ.j.o.t	dʒ j o./o t	chep1245	1035	27.785164	84.908801	3821
5644	76_good	good	Japhug	rGyalrong_Japhug	sna	s.n.a	s n a	japh1234	1035	32.207076	101.957636	3913
5716	76_good	good	Garo	Garo_Garo	nam+a	n.a.m.+.a	n a m + a	garo1247	1035	25.504744	90.333226	3947
5972	76_good	good	Thulung	Kiranti_Thulung	dzɵpa	dz.ɵ.p.a	dz ɵ p a	thul1246	1035	27.534944	87.609608	4054
6267	76_good	good	Hakha	Chin_Hakha	nǔ/uam+nuamʔ	n.ǔ/u.a.m.+.n.u.a.m.ʔ	n ǔ/u a m + n u a m ʔ	haka1240	1035	22.870089	92.820021	3947
6508	76_good	good	Bunan	TibetoKinauri_Bunan	epo	e.p.o	e p o	gahr1239	1035	32.554766	77.076283	179
6724	76_good	good	Byangsi	TibetoKinauri_Byangsi	d̺aŋtʰe	d̺.a.ŋ.tʰ.e	d̺ a ŋ tʰ e	byan1241	1035	29.583838	80.22309	340
6945	76_good	good	Rongpo	Tibeto_Kinauri_Rongpo	ɔri	ɔ.r.i	ɔ r i	rong1264	1035	30.530044	79.569987	1742
7173	76_good	good	Kulung	Kiranti_Kulung	nǝpa	n.ǝ.p.a	n ə p a	kulu1253	1035	27.690037	86.910944	619
7455	76_good	good	Bantawa	Kiranti_Bantawa	nuwak	n.u.w.a.k	n u w a k	bant1281	1035	27.117894	87.049995	619
8158	76_good	good	Rangoon	Burmish_Rangoon	kɑ̃u∼⁵⁵	k.ɑ̃.u.∼.⁵⁵	k ɑ̃ u ⁵⁵	nucl1310	1035	16.874207	96.190785	1060
8295	76_good	good	Atsi	Burmish_Atsi	ke⁵¹	k.e.⁵¹	k e ⁵¹	zaiw1241	1035	24.193367	97.806689	1093
8296	76_good	good	Bola	Burmish_Bola	kai⁵⁵	k.a.i.⁵⁵	k a i ⁵⁵	pela1242	1035	24.405004	98.234243	1093
8297	76_good	good	Lashi	Burmish_Lashi	kɛː³¹	k.ɛː.³¹	k ɛː ³¹	lash1243	1035	24.111512	98.311333	1093
8298	76_good	good	Maru	Burmish_Maru	kai³¹	k.a.i.³¹	k a i ³¹	maru1249	1035	24.939981	99.83	1093
8299	76_good	good	Xiandao	Burmish_Xiandao	ɕɛ⁵⁵	ɕ.ɛ.⁵⁵	ɕ ɛ ⁵⁵	xian1249	1035	24.494153	97.753173	1093
8322	76_good	good	Achang	Burmish_Achang	tɕi⁵⁵	tɕ.i.⁵⁵	tɕ i ⁵⁵	acha1249	1035	24.466605	97.89503	3841
9247	76_good	good	Bahing	Kiranti_Bahing	rim	r.i.m	r i m	bahi1252	1035	27.309472	86.430334	1371
9444	76_good	good	Lushai	Mizo_Lushai	ʈʰa	ʈʰ.a	ʈʰ a	lush1249	1035	22.60535	92.629457	1477
9445	76_good	good	Lushai	Mizo_Lushai	fel	f.e.l	f e l	lush1249	1035	22.60535	92.629457	1478
9446	76_good	good	Lushai	Mizo_Lushai	mawi	m.aw.i	m a w i	lush1249	1035	22.60535	92.629457	1270
9803	76_good	good	Beijing	Sinitic_Beijing	xao²¹⁴	x.a.o.²¹⁴	x a o./o ²¹⁴	beij1235	1035	39.909056	116.397422	1642
9804	76_good	good	Guangzhou	Sinitic_Guangzhou	hou³⁵	h.o.u.³⁵	h o./o u ³⁵	guan1279	1035	23.131111	113.258099	1642
9805	76_good	good	Chaozhou	Sinitic_Chaozhou	hɔ⁵³	h.ɔ.⁵³	h ɔ ⁵³	chao1238	1035	23.657699	116.622317	1642
9806	76_good	good	Longgang	Sinitic_Longgang	hau³²	h.a.u.³²	h a u ³²	hakk1236	1035	22.725545	114.243825	1642
9807	76_good	good	Jieyang	Sinitic_Jieyang	hɔ³¹	h.ɔ.³¹	h ɔ ³¹	chao1239	1035	23.551122	116.373013	1642
9808	76_good	good	Xingning	Sinitic_Xingning	hɑɔ²¹	h.ɑ.ɔ.²¹	h ɑ ɔ ²¹	hakk1236	1035	24.13674	115.732382	1642
11078	76_good	good	Ukhrul	Naga_Ukhrul	kʰə+mə+tʰa	kʰ.ə.+.m.ə.+.tʰ.a	kʰ ə + m ə + tʰ a	ukhr1238	1035	25.092617	94.37045	2038
11079	76_good	good	Ukhrul	Naga_Ukhrul	pʰa	pʰ.a	pʰ a	ukhr1238	1035	25.092617	94.37045	3321
11286	76_good	good	Hayu	Kiranti_Hayu	nuk+ha	n.u.k.+.h.a	n u k + h a	wayu1241	1035	27.302102	86.099009	619
11739	76_good	good	Mikir	Karbi	me, sot	m.ē	m eː	karb1241	1035	25.735084	93.050494	10365
12017	76_good	good	Rabha	Rabha	nem	n.e.m	n e m	rabh1238	1035	25.820135	91.170064	3947
198	78_green	green	OldTibetan	Tibetan_Old_Tibetan	sŋo-	s.ŋ.o.+	s ŋ o./o +	clas1254	1425	30.027852	91.158704	1098
199	78_green	green	Khaling	Kiranti_Khaling	gigîm	g.i.g.î.m	g i g î/i m	khal1275	1425	27.390595	87.510016	620
200	78_green	green	Limbu	Kiranti_Limbu	phiŋ	pʰ.i.ŋ	pʰ i ŋ	limb1266	1425	27.272065	87.889909	2870
201	78_green	green	Japhug	rGyalrong_Japhug	arŋi	a.r.ŋ.i	a r ŋ i	japh1234	1425	32.207076	101.957636	1098
202	78_green	green	Tangut	Tangut	ŋwər¹	ŋ.w.ə.r.¹	ŋ w ə r ¹	tang1334	1425	38.477453	106.285383	1098
970	78_green	green	Jingpho	Jingpho_Jingpho	tsi̱t³¹	ts.i̱.t.³¹	ts i̠ t ³¹	jing1260	1425	25.461826	97.329866	447
1042	78_green	green	MotuoMenba	Bodic_Tshangla	dʑaŋ khu	dʑ.a.ŋ._.kh.u	dʑ a ŋ + kʰ u	tsha1245	1425	29.325414	95.340883	564
1399	78_green	green	MaerkangrGyalrong	rGyalrong_Maerkang	ldʒɐl kə	l.dʒ.ɐ.l._.k.ə	l dʒ ɐ l + k ə	situ1238	1425	31.868614	102.295293	3142
1492	78_green	green	Lhasa	Tibetan_Lhasa	tɕəŋ¹³ku⁵⁵	tɕ.ə.ŋ.¹³.◦.k.u.⁵⁵	tɕ ə ŋ ¹³ + k u ⁵⁵	utsa1239	1425	29.653441	91.171493	564
1772	78_green	green	Xiahe	Tibetan_Xiahe	dʑaŋ khə	dʑ.a.ŋ._.kʰ.ə	dʑ a ŋ + kʰ ə	amdo1237	1425	35.210549	102.524979	564
1801	78_green	green	DarangTaraon	Deng_Darang_Taraon	tiɯŋ⁵⁵kɹɑi⁵⁵	t.i.ɯ.ŋ.⁵⁵.◦.k.ɹ.ɑ.i.⁵⁵	t i ɯ ŋ ⁵⁵ + k ɹ ɑ i ⁵⁵	diga1241	1425	28.657986	97.469136	1325
1905	78_green	green	Daofu	rGyalrong_Daofu	rŋə rŋə	r.ŋ.ə.+.r.ŋ.ə	r ŋ ə + r ŋ ə	horp1240	1425	30.975281	101.123742	1098
2072	78_green	green	Dulong	Nungic_Dulong	pɯ³¹ɕiŋ⁵³	p.ɯ.³¹.+.ɕ.i.ŋ.⁵³	p ɯ ³¹ + ɕ i ŋ ⁵³	drun1238	1425	27.749017	98.691868	1583
2104	78_green	green	Daofu	rGyalrong_Daofu	sŋur ma	s.ŋ.u.r.+.m.a	s ŋ u r + m a	horp1240	1425	30.975281	101.123742	1098
2329	78_green	green	Batang	Tibetan_Batang	dʑõ⁵⁵khᴜ⁵³	dʑ.õ.∼.⁵⁵.◦.kʰ.ᴜ.⁵³	dʑ õ ⁵⁵ + kʰ u ⁵³	kham1282	1425	30.00795	99.111944	564
3441	78_green	green	Lisu	Loloish_Lisu	ni³⁵tʃhi̱³¹	n.i.³⁵.◦.tʃʰ.i̱.³¹	n i ³⁵ + tʃʰ i̠ ³¹	lisu1250	1425	25.950046	98.848486	2710
3491	78_green	green	Bokar	Tani_Bokar	dʑe oː	dʑ.e.+.oː	dʑ e + oː	boka1249	1425	27.554547	93.15717	3117
3499	78_green	green	Zhaba	Qiangic_Zhaba	dʑᴜ³³ nkhu⁵⁵	dʑ.ᴜ.³³._.n.kh.u.⁵⁵	dʑ u ³³ + n kʰ u ⁵⁵	zhab1238	1425	30.538892	101.058397	3262
3911	78_green	green	Alike	Tibetan_Alike	rdʑaŋ khə	r.dʑ.a.ŋ._.kʰ.ə	r dʑ a ŋ + kʰ ə	amdo1237	1425	38.318508	92.839938	564
4037	78_green	green	Yidu	Deng_Yidu	tiŋ⁵⁵kɹiɑ⁵⁵	t.i.ŋ.⁵⁵.◦.k.ɹ.i.ɑ.⁵⁵	t i ŋ ⁵⁵ + k ɹ i ɑ ⁵⁵	idum1241	1425	29.448172	95.650179	1325
4670	78_green	green	OldChinese	Sinitic_Old_Chinese	*[tsʰ]ˤaŋ	tsʰˤ.a.ŋ	tsʰˤ a ŋ	oldc1244	1425	34.101745	108.777868	3636
4671	78_green	green	OldChinese	Sinitic_Old_Chinese	*pə.rok	p.ə.+.r.o.k	p ə + r o./o k	oldc1244	1425	34.101745	108.777868	1643
4883	78_green	green	OldBurmese	Burmish_Old_Burmese	cimḥ	c.i.m.ḥ	c i m h	oldb1235	1425	21.624974	97.126742	1080
4884	78_green	green	OldBurmese	Burmish_Old_Burmese	ññuiv	ññ.ui.v	ññ/ɲ ui v	oldb1235	1425	21.624974	97.126742	1098
5231	78_green	green	WobziKhroskyabs	Khroskyabs_Wobzi	rŋə̂	r.ŋ.ə̂	r ŋ ə̂	eree1240	1425	31.62758	101.427999	1098
5481	78_green	green	Chepang	Chepang_Chepang	pli	p.l.i	p l i	chep1245	1425	27.785164	84.908801	3216
5718	78_green	green	Garo	Garo_Garo	taŋ+sik+a	t.a.ŋ.+.s.i.k.+.a	t a ŋ + s i k + a	garo1247	1425	25.504744	90.333226	3948
5973	78_green	green	Thulung	Kiranti_Thulung	gigim	g.i.g.i.m	g i g i m	thul1246	1425	27.534944	87.609608	620
6269	78_green	green	Hakha	Chin_Hakha	hrî/iŋ+hrǐ/in	hr.î/i.ŋ.+.hr.ǐ/i.n	r̥ î/i ŋ + r̥ ǐ/i n	haka1240	1425	22.870089	92.820021	2486
6666	78_green	green	Bunan	TibetoKinauri_Bunan	tiŋi	t.i.ŋ.i	t i ŋ i	gahr1239	1425	32.554766	77.076283	303
6725	78_green	green	Byangsi	TibetoKinauri_Byangsi	tinc/tʃi	t.i.n.c/tʃ.i	t i n c/tʃ i	byan1241	1425	29.583838	80.22309	303
6946	78_green	green	Rongpo	Tibeto_Kinauri_Rongpo	hərjɔ	h.ə.r.j.ɔ	h ə r j ɔ	rong1264	1425	30.530044	79.569987	472
7174	78_green	green	Kulung	Kiranti_Kulung	gigippa	g.i.g.i.p.p.a	g i g i p p a	kulu1253	1425	27.690037	86.910944	620
8237	78_green	green	Rangoon	Burmish_Rangoon	sẽ∼⁵⁵	s.ẽ.∼.⁵⁵	s ẽ ⁵⁵	nucl1310	1425	16.874207	96.190785	1080
8307	78_green	green	Achang	Burmish_Achang	nʲau⁵⁵	nʲ.a.u.⁵⁵	nʲ a u ⁵⁵	acha1249	1425	24.466605	97.89503	1098
8308	78_green	green	Atsi	Burmish_Atsi	ŋjui⁵¹	ŋ.j.u.i.⁵¹	ŋ j u i ⁵¹	zaiw1241	1425	24.193367	97.806689	1098
8309	78_green	green	Bola	Burmish_Bola	ŋjuŋ⁵⁵	ŋ.j.u.ŋ.⁵⁵	ŋ j u ŋ ⁵⁵	pela1242	1425	24.405004	98.234243	1098
8311	78_green	green	Lashi	Burmish_Lashi	ŋjaːu³¹	ŋ.j.aː.u.³¹	ŋ j aː u ³¹	lash1243	1425	24.111512	98.311333	1098
8312	78_green	green	Maru	Burmish_Maru	ŋjuk³¹	ŋ.j.u.k.³¹	ŋ j u k ³¹	maru1249	1425	24.939981	99.83	1098
8313	78_green	green	Xiandao	Burmish_Xiandao	ɲau⁵⁵	ɲ.a.u.⁵⁵	ɲ a u ⁵⁵	xian1249	1425	24.494153	97.753173	1098
9248	78_green	green	Bahing	Kiranti_Bahing	gigi	g.i.g.i	g i g i	bahi1252	1425	27.309472	86.430334	620
9809	78_green	green	Beijing	Sinitic_Beijing	ly⁵¹	l.y.⁵¹	l y ⁵¹	beij1235	1425	39.909056	116.397422	1643
9810	78_green	green	Guangzhou	Sinitic_Guangzhou	lʊk²	l.ʊ.k.²	l ʊ k ²	guan1279	1425	23.131111	113.258099	1643
9811	78_green	green	Chaozhou	Sinitic_Chaozhou	lek⁵	l.e.k.⁵	l e k ⁵	chao1238	1425	23.657699	116.622317	1643
9812	78_green	green	Longgang	Sinitic_Longgang	lʊk⁵	l.ʊ.k.⁵	l ʊ k ⁵	hakk1236	1425	22.725545	114.243825	1643
9813	78_green	green	Jieyang	Sinitic_Jieyang	lek⁵	l.e.k.⁵	l e k ⁵	chao1239	1425	23.551122	116.373013	1643
9814	78_green	green	Xingning	Sinitic_Xingning	lɪuʔ⁵	l.ɪ.u.ʔ.⁵	l ɪ u ʔ ⁵	hakk1236	1425	24.13674	115.732382	1643
11080	78_green	green	Ukhrul	Naga_Ukhrul	kʰə+mə+tek	kʰ.ə.+.m.ə.+.t.e.k	kʰ ə + m ə + t e k	ukhr1238	1425	25.092617	94.37045	3323
11287	78_green	green	Hayu	Kiranti_Hayu	giruŋ	g.i.r.u.ŋ	g i r u ŋ	wayu1241	1425	27.302102	86.099009	620
11769	78_green	green	Mikir	Karbi	lir(seng), vei(ak)	l.i.r	l i r	karb1241	1425	25.735084	93.050494	10368
12009	78_green	green	Rabha	Rabha	kʰen+tʃer	kʰ.e.n.+.t.ʃ.e.r	kʰ e n + t ʃ e r	rabh1238	1425	25.820135	91.170064	10367
992	82_hard	hard	Jingpho	Jingpho_Jingpho	tʃaʔ³¹	tʃ.a.ʔ.³¹	tʃ a ʔ ³¹	jing1260	1884	25.461826	97.329866	211
1050	82_hard	hard	MotuoMenba	Bodic_Tshangla	kak tar	k.a.k._.t.a.r	k a k + t a r	tsha1245	1884	29.325414	95.340883	572
1409	82_hard	hard	MaerkangrGyalrong	rGyalrong_Maerkang	kə rko	k.ə._.r.k.o	k ə + r k o	situ1238	1884	31.868614	102.295293	341
1500	82_hard	hard	Lhasa	Tibetan_Lhasa	tʂha⁵⁵ko⁵⁵	tʂh.a.⁵⁵.◦.k.o.⁵⁵	ʈʂʰ a ⁵⁵ + k o./o ⁵⁵	utsa1239	1884	29.653441	91.171493	211
1501	82_hard	hard	Lhasa	Tibetan_Lhasa	reŋ¹³po⁵⁵	r.e.ŋ.¹³.◦.p.o.⁵⁵	r e ŋ ¹³ + p o./o ⁵⁵	utsa1239	1884	29.653441	91.171493	3286
1921	82_hard	hard	Daofu	rGyalrong_Daofu	rgi rgi	r.g.i.+.r.g.i	r g i + r g i	horp1240	1884	30.975281	101.123742	341
1990	82_hard	hard	Xiahe	Tibetan_Xiahe	ʂa mo	ʂ.a._.m.o	ʂ a + m o	amdo1237	1884	35.210549	102.524979	1458
2084	82_hard	hard	Dulong	Nungic_Dulong	dʑɑʔ⁵⁵	dʑ.ɑ.ʔ.⁵⁵	dʑ ɑ ʔ ⁵⁵	drun1238	1884	27.749017	98.691868	211
2191	82_hard	hard	Batang	Tibetan_Batang	sa⁵⁵mᴜ⁵³	s.a.⁵⁵.◦.m.ᴜ.⁵³	s a ⁵⁵ + m u ⁵³	kham1282	1884	30.00795	99.111944	1458
2595	82_hard	hard	Daofu	rGyalrong_Daofu	gɛ rgi	g.ɛ.+.r.g.i	g ɛ + r g i	horp1240	1884	30.975281	101.123742	341
2725	82_hard	hard	Zhaba	Qiangic_Zhaba	kha³³kha⁵⁵	kh.a.³³.◦.kh.a.⁵⁵	kʰ a ³³ + kʰ a ⁵⁵	zhab1238	1884	30.538892	101.058397	2299
2770	82_hard	hard	DarangTaraon	Deng_Darang_Taraon	tɑ³¹lɯi⁵⁵	t.ɑ.³¹.◦.l.ɯ.i.⁵⁵	t ɑ ³¹ + l ɯ i ⁵⁵	diga1241	1884	28.657986	97.469136	2325
2986	82_hard	hard	Lisu	Loloish_Lisu	fu̱³³	f.u̱.³³	f u̠ ³³	lisu1250	1884	25.950046	98.848486	2438
3541	82_hard	hard	Bokar	Tani_Bokar	lar kak	l.a.r.+.k.a.k	l a r + k a k	boka1249	1884	27.554547	93.15717	572
3918	82_hard	hard	Alike	Tibetan_Alike	ʂa mo	ʂ.a._.m.o	ʂ a + m o	amdo1237	1884	38.318508	92.839938	1458
4166	82_hard	hard	Yidu	Deng_Yidu	tɑ³¹tso⁵³	t.ɑ.³¹.◦.ts.o.⁵³	t ɑ ³¹ + ts o./o ⁵³	idum1241	1884	29.448172	95.650179	3075
4217	82_hard	hard	Japhug	rGyalrong_Japhug	rko	r.k.o	r k o	japh1234	1884	32.207076	101.957636	341
4543	82_hard	hard	Khaling	Kiranti_Khaling	ʦekpɛ	ʦ.e.k.p.ɛ	ts e k p ɛ	khal1275	1884	27.390595	87.510016	787
4544	82_hard	hard	Limbu	Kiranti_Limbu	sakt	s.a.k.t	s a k t	limb1266	1884	27.272065	87.889909	787
4675	82_hard	hard	OldChinese	Sinitic_Old_Chinese	*kˤaŋ	kˤ.a.ŋ	kˤ a ŋ	oldc1244	1884	34.101745	108.777868	10568
4676	82_hard	hard	OldChinese	Sinitic_Old_Chinese	*kˤi[ŋ]	kˤ.i.ŋ	kˤ i ŋ	oldc1244	1884	34.101745	108.777868	3637
4885	82_hard	hard	OldBurmese	Burmish_Old_Burmese	mā	m.ā	m ā/aː	oldb1235	1884	21.624974	97.126742	1216
5235	82_hard	hard	WobziKhroskyabs	Khroskyabs_Wobzi	rɣê	r.ɣ.ê	r ɣ ê/e	eree1240	1884	31.62758	101.427999	341
5485	82_hard	hard	Chepang	Chepang_Chepang	seh	s.e.h	s e h	chep1245	1884	27.785164	84.908801	787
5722	82_hard	hard	Garo	Garo_Garo	rak+a	r.a.k.+.a	r a k + a	garo1247	1884	25.504744	90.333226	211
5942	82_hard	hard	OldTibetan	Tibetan_Old_Tibetan	mkʰregs+po	m.kʰ.r.e.g.s.+.p.o	m kʰ r e g s + p o	clas1254	1884	30.027852	91.158704	211
5974	82_hard	hard	Thulung	Kiranti_Thulung	koːpa	k.oː.p.a	k oː p a	thul1246	1884	27.534944	87.609608	2612
6273	82_hard	hard	Hakha	Chin_Hakha	hâ/ar+hǎ/ar	h.â/a.r.+.h.ǎ/a.r	h â/a r + h ǎ/a r	haka1240	1884	22.870089	92.820021	3714
6544	82_hard	hard	Bunan	TibetoKinauri_Bunan	kraŋi	k.r.a.ŋ.i	k r a ŋ i	gahr1239	1884	32.554766	77.076283	211
6726	82_hard	hard	Byangsi	TibetoKinauri_Byangsi	kaːŋdɛ	k.aː.ŋ.d.ɛ	k aː ŋ d ɛ	byan1241	1884	29.583838	80.22309	10569
